starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 26 20:07:09 2018	1516997229	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:11 2018	1516997231	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:19 2018	1516997239	1	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:11 2018	1516997231	0	49	49	49
Fri Jan 26 20:07:11 2018	1516997231	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:02 2018	1516997222	0	49	49	49
Fri Jan 26 20:07:17 2018	1516997237	0	49	49	49
Fri Jan 26 20:07:16 2018	1516997236	0	49	49	49
Fri Jan 26 20:07:10 2018	1516997230	0	50	50	50
Fri Jan 26 20:07:12 2018	1516997232	0	50	50	49
Fri Jan 26 20:07:15 2018	1516997235	0	50	50	49
Fri Jan 26 20:07:05 2018	1516997225	0	50	51	50
Fri Jan 26 20:07:11 2018	1516997231	0	50	51	50
Fri Jan 26 20:07:13 2018	1516997233	1	50	51	50
Fri Jan 26 20:07:18 2018	1516997238	0	50	51	50
Fri Jan 26 20:07:04 2018	1516997224	0	50	51	50
Fri Jan 26 20:07:04 2018	1516997224	0	51	51	50
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:12 2018	1516997232	0	51	51	51
Fri Jan 26 20:07:04 2018	1516997224	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	50
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:19 2018	1516997239	0	51	51	50
Fri Jan 26 20:07:17 2018	1516997237	0	51	51	51
Fri Jan 26 20:07:17 2018	1516997237	0	51	51	51
Fri Jan 26 20:07:12 2018	1516997232	0	51	51	51
Fri Jan 26 20:07:04 2018	1516997224	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:04 2018	1516997224	0	51	51	51
Fri Jan 26 20:07:14 2018	1516997234	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:03 2018	1516997223	0	51	51	51
Fri Jan 26 20:07:09 2018	1516997229	0	51	51	51
Fri Jan 26 20:07:20 2018	1516997240	0	51	51	51
Fri Jan 26 20:07:04 2018	1516997224	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:19 2018	1516997239	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	1	51	51	51
Fri Jan 26 20:07:12 2018	1516997232	0	51	51	51
Fri Jan 26 20:07:18 2018	1516997238	0	51	51	51
Fri Jan 26 20:07:12 2018	1516997232	0	51	52	51
Fri Jan 26 20:07:16 2018	1516997236	0	51	52	51
