starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:35:56 2018	1516890956	0	61	62	61
Thu Jan 25 14:35:52 2018	1516890952	0	61	62	61
Thu Jan 25 14:35:47 2018	1516890947	0	62	62	61
Thu Jan 25 14:35:53 2018	1516890953	0	62	62	62
Thu Jan 25 14:36:02 2018	1516890962	0	62	62	61
Thu Jan 25 14:35:54 2018	1516890954	0	62	62	62
Thu Jan 25 14:35:49 2018	1516890949	1	62	62	61
Thu Jan 25 14:36:01 2018	1516890961	0	62	62	62
Thu Jan 25 14:35:57 2018	1516890957	0	62	62	62
Thu Jan 25 14:35:47 2018	1516890947	0	62	62	62
Thu Jan 25 14:35:54 2018	1516890954	1	62	63	62
Thu Jan 25 14:35:54 2018	1516890954	0	62	63	62
Thu Jan 25 14:35:49 2018	1516890949	0	63	63	62
Thu Jan 25 14:35:46 2018	1516890946	0	63	63	63
Thu Jan 25 14:35:49 2018	1516890949	0	63	63	62
Thu Jan 25 14:35:48 2018	1516890948	0	63	63	63
Thu Jan 25 14:35:57 2018	1516890957	0	63	63	63
Thu Jan 25 14:35:53 2018	1516890953	0	63	63	63
Thu Jan 25 14:35:53 2018	1516890953	0	63	63	63
Thu Jan 25 14:36:02 2018	1516890962	0	63	63	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	63	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:36:03 2018	1516890963	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:36:00 2018	1516890960	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	63	64	63
Thu Jan 25 14:35:47 2018	1516890947	0	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	1	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	1	63	64	63
Thu Jan 25 14:35:54 2018	1516890954	1	63	64	63
Thu Jan 25 14:35:51 2018	1516890951	0	63	64	63
Thu Jan 25 14:35:53 2018	1516890953	0	64	64	63
Thu Jan 25 14:35:54 2018	1516890954	0	64	64	64
Thu Jan 25 14:35:54 2018	1516890954	0	64	64	64
Thu Jan 25 14:35:48 2018	1516890948	0	64	64	64
Thu Jan 25 14:35:46 2018	1516890946	0	64	64	64
Thu Jan 25 14:35:54 2018	1516890954	0	64	64	64
Thu Jan 25 14:35:48 2018	1516890948	1	64	64	63
Thu Jan 25 14:35:58 2018	1516890958	0	64	64	64
Thu Jan 25 14:35:54 2018	1516890954	0	64	64	63
Thu Jan 25 14:35:47 2018	1516890947	0	64	64	64
Thu Jan 25 14:35:50 2018	1516890950	0	64	64	64
Thu Jan 25 14:35:44 2018	1516890944	0	64	64	64
Thu Jan 25 14:35:58 2018	1516890958	0	64	64	64
Thu Jan 25 14:35:53 2018	1516890953	0	64	65	64
Thu Jan 25 14:35:59 2018	1516890959	0	64	65	64
Thu Jan 25 14:35:54 2018	1516890954	0	64	65	64
Thu Jan 25 14:35:55 2018	1516890955	0	64	65	64
Thu Jan 25 14:36:03 2018	1516890963	0	64	65	64
Thu Jan 25 14:35:49 2018	1516890949	0	64	65	64
Thu Jan 25 14:36:03 2018	1516890963	0	64	65	64
Thu Jan 25 14:35:57 2018	1516890957	0	64	65	64
Thu Jan 25 14:35:53 2018	1516890953	0	64	65	64
Thu Jan 25 14:35:57 2018	1516890957	0	64	65	64
Thu Jan 25 14:35:49 2018	1516890949	0	64	65	64
Thu Jan 25 14:35:54 2018	1516890954	0	65	65	64
Thu Jan 25 14:35:53 2018	1516890953	0	64	65	64
Thu Jan 25 14:35:48 2018	1516890948	0	65	65	64
Thu Jan 25 14:35:48 2018	1516890948	0	65	65	64
Thu Jan 25 14:35:56 2018	1516890956	0	65	65	64
Thu Jan 25 14:35:57 2018	1516890957	0	65	65	65
Thu Jan 25 14:35:48 2018	1516890948	0	65	65	65
Thu Jan 25 14:35:53 2018	1516890953	1	64	65	64
Thu Jan 25 14:35:56 2018	1516890956	1	64	65	64
Thu Jan 25 14:35:53 2018	1516890953	0	65	65	65
Thu Jan 25 14:35:54 2018	1516890954	0	65	65	65
Thu Jan 25 14:35:54 2018	1516890954	0	65	65	65
Thu Jan 25 14:35:53 2018	1516890953	1	64	65	64
Thu Jan 25 14:35:56 2018	1516890956	0	65	65	65
Thu Jan 25 14:35:56 2018	1516890956	0	65	65	65
Thu Jan 25 14:36:00 2018	1516890960	0	65	65	65
Thu Jan 25 14:36:00 2018	1516890960	0	65	65	65
Thu Jan 25 14:36:00 2018	1516890960	0	65	65	65
Thu Jan 25 14:35:54 2018	1516890954	0	65	65	65
Thu Jan 25 14:35:45 2018	1516890945	1	65	65	65
Thu Jan 25 14:35:48 2018	1516890948	0	65	65	65
Thu Jan 25 14:35:53 2018	1516890953	0	65	65	65
Thu Jan 25 14:35:44 2018	1516890944	0	65	65	65
Thu Jan 25 14:35:46 2018	1516890946	0	65	66	65
Thu Jan 25 14:35:58 2018	1516890958	0	65	66	65
Thu Jan 25 14:35:46 2018	1516890946	0	65	66	65
Thu Jan 25 14:35:46 2018	1516890946	0	65	66	65
Thu Jan 25 14:35:56 2018	1516890956	1	65	66	65
Thu Jan 25 14:35:56 2018	1516890956	0	65	66	65
Thu Jan 25 14:35:48 2018	1516890948	0	65	66	65
Thu Jan 25 14:36:01 2018	1516890961	0	65	66	65
Thu Jan 25 14:35:59 2018	1516890959	0	65	66	65
Thu Jan 25 14:35:47 2018	1516890947	0	65	66	65
Thu Jan 25 14:35:48 2018	1516890948	0	65	66	65
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	65
Thu Jan 25 14:35:48 2018	1516890948	0	65	66	65
Thu Jan 25 14:35:52 2018	1516890952	1	65	66	65
Thu Jan 25 14:35:59 2018	1516890959	0	65	66	65
Thu Jan 25 14:35:47 2018	1516890947	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	65	66	65
Thu Jan 25 14:36:01 2018	1516890961	0	66	66	65
Thu Jan 25 14:35:53 2018	1516890953	0	66	66	65
Thu Jan 25 14:35:46 2018	1516890946	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	65
Thu Jan 25 14:35:53 2018	1516890953	0	66	66	66
Thu Jan 25 14:35:47 2018	1516890947	0	66	66	66
Thu Jan 25 14:35:49 2018	1516890949	0	66	66	66
Thu Jan 25 14:35:54 2018	1516890954	0	66	66	66
Thu Jan 25 14:36:01 2018	1516890961	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	66
Thu Jan 25 14:35:53 2018	1516890953	0	66	66	65
Thu Jan 25 14:35:52 2018	1516890952	0	66	66	66
Thu Jan 25 14:36:00 2018	1516890960	0	66	66	66
Thu Jan 25 14:36:01 2018	1516890961	0	66	66	66
Thu Jan 25 14:35:52 2018	1516890952	0	66	66	66
Thu Jan 25 14:35:58 2018	1516890958	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	66	66
Thu Jan 25 14:35:58 2018	1516890958	0	66	66	66
Thu Jan 25 14:36:02 2018	1516890962	0	66	66	66
Thu Jan 25 14:35:54 2018	1516890954	0	66	66	66
