starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:36:26 2018	1516890986	0	30	30	30
Thu Jan 25 14:36:26 2018	1516890986	0	31	31	30
Thu Jan 25 14:36:39 2018	1516890999	0	32	33	32
Thu Jan 25 14:36:39 2018	1516890999	0	32	33	32
Thu Jan 25 14:36:27 2018	1516890987	0	35	35	34
Thu Jan 25 14:36:35 2018	1516890995	0	37	37	36
Thu Jan 25 14:36:35 2018	1516890995	0	37	37	37
Thu Jan 25 14:36:36 2018	1516890996	0	37	37	37
Thu Jan 25 14:36:45 2018	1516891005	0	37	38	37
Thu Jan 25 14:36:34 2018	1516890994	0	38	38	37
Thu Jan 25 14:36:34 2018	1516890994	0	38	38	38
Thu Jan 25 14:36:33 2018	1516890993	0	39	39	39
Thu Jan 25 14:36:33 2018	1516890993	0	39	39	39
Thu Jan 25 14:36:35 2018	1516890995	0	39	40	39
Thu Jan 25 14:36:35 2018	1516890995	0	39	40	39
Thu Jan 25 14:36:39 2018	1516890999	0	39	40	39
Thu Jan 25 14:36:44 2018	1516891004	0	39	40	39
Thu Jan 25 14:36:39 2018	1516890999	0	40	40	39
Thu Jan 25 14:36:39 2018	1516890999	0	40	40	39
Thu Jan 25 14:36:44 2018	1516891004	0	40	40	40
Thu Jan 25 14:36:27 2018	1516890987	0	40	41	40
Thu Jan 25 14:36:35 2018	1516890995	0	41	41	41
Thu Jan 25 14:36:27 2018	1516890987	0	42	42	42
Thu Jan 25 14:36:33 2018	1516890993	0	43	43	42
Thu Jan 25 14:36:40 2018	1516891000	0	42	43	42
Thu Jan 25 14:36:40 2018	1516891000	0	43	43	43
Thu Jan 25 14:36:40 2018	1516891000	0	43	43	43
Thu Jan 25 14:36:39 2018	1516890999	0	43	44	43
Thu Jan 25 14:36:35 2018	1516890995	0	43	44	43
Thu Jan 25 14:36:35 2018	1516890995	0	43	44	43
Thu Jan 25 14:36:27 2018	1516890987	0	43	44	43
Thu Jan 25 14:36:43 2018	1516891003	0	43	44	43
Thu Jan 25 14:36:35 2018	1516890995	0	43	44	43
Thu Jan 25 14:36:35 2018	1516890995	0	43	44	43
Thu Jan 25 14:36:39 2018	1516890999	0	43	44	43
Thu Jan 25 14:36:39 2018	1516890999	0	43	44	43
Thu Jan 25 14:36:34 2018	1516890994	1	43	44	43
Thu Jan 25 14:36:39 2018	1516890999	0	43	44	43
Thu Jan 25 14:36:39 2018	1516890999	0	43	44	43
Thu Jan 25 14:36:39 2018	1516890999	0	44	44	44
Thu Jan 25 14:36:35 2018	1516890995	0	44	44	44
Thu Jan 25 14:36:41 2018	1516891001	0	45	45	45
Thu Jan 25 14:36:41 2018	1516891001	0	46	46	46
Thu Jan 25 14:36:41 2018	1516891001	0	46	46	46
Thu Jan 25 14:36:44 2018	1516891004	0	46	46	46
Thu Jan 25 14:36:36 2018	1516890996	0	46	46	46
Thu Jan 25 14:36:44 2018	1516891004	0	46	46	46
Thu Jan 25 14:36:44 2018	1516891004	0	46	46	46
Thu Jan 25 14:36:44 2018	1516891004	1	46	47	46
Thu Jan 25 14:36:35 2018	1516890995	0	47	47	47
Thu Jan 25 14:36:35 2018	1516890995	0	47	48	47
Thu Jan 25 14:36:45 2018	1516891005	0	47	48	47
Thu Jan 25 14:36:32 2018	1516890992	0	47	48	47
Thu Jan 25 14:36:39 2018	1516890999	0	48	48	48
Thu Jan 25 14:36:45 2018	1516891005	0	48	48	48
Thu Jan 25 14:36:44 2018	1516891004	0	48	48	48
Thu Jan 25 14:36:41 2018	1516891001	0	48	49	48
Thu Jan 25 14:36:27 2018	1516890987	1	48	49	48
Thu Jan 25 14:36:27 2018	1516890987	0	49	49	48
Thu Jan 25 14:36:43 2018	1516891003	0	49	49	49
Thu Jan 25 14:36:28 2018	1516890988	0	49	49	49
Thu Jan 25 14:36:36 2018	1516890996	1	49	49	49
Thu Jan 25 14:36:38 2018	1516890998	0	49	50	49
Thu Jan 25 14:36:38 2018	1516890998	0	49	50	49
Thu Jan 25 14:36:36 2018	1516890996	1	49	50	49
Thu Jan 25 14:36:33 2018	1516890993	0	50	50	50
Thu Jan 25 14:36:44 2018	1516891004	0	50	50	50
Thu Jan 25 14:36:33 2018	1516890993	0	50	51	50
Thu Jan 25 14:36:45 2018	1516891005	0	50	51	50
Thu Jan 25 14:36:35 2018	1516890995	0	50	51	50
Thu Jan 25 14:36:33 2018	1516890993	0	50	51	50
Thu Jan 25 14:36:33 2018	1516890993	0	50	51	50
Thu Jan 25 14:36:39 2018	1516890999	0	50	51	50
Thu Jan 25 14:36:44 2018	1516891004	0	51	51	51
Thu Jan 25 14:36:40 2018	1516891000	0	51	51	51
