starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:37:18 2018	1516891038	0	44	44	44
Thu Jan 25 14:37:12 2018	1516891032	0	44	44	43
Thu Jan 25 14:37:22 2018	1516891042	0	44	45	44
Thu Jan 25 14:37:13 2018	1516891033	0	44	45	44
Thu Jan 25 14:37:25 2018	1516891045	0	44	45	44
Thu Jan 25 14:37:25 2018	1516891045	0	44	45	44
Thu Jan 25 14:37:09 2018	1516891029	0	44	45	44
Thu Jan 25 14:37:13 2018	1516891033	0	45	45	44
Thu Jan 25 14:37:05 2018	1516891025	0	45	45	45
Thu Jan 25 14:37:13 2018	1516891033	0	45	45	44
Thu Jan 25 14:37:05 2018	1516891025	0	45	45	45
Thu Jan 25 14:37:05 2018	1516891025	0	45	45	44
Thu Jan 25 14:37:05 2018	1516891025	0	45	45	45
Thu Jan 25 14:37:24 2018	1516891044	0	45	46	45
Thu Jan 25 14:37:13 2018	1516891033	0	45	46	45
Thu Jan 25 14:37:23 2018	1516891043	0	45	46	45
Thu Jan 25 14:37:23 2018	1516891043	0	45	46	45
Thu Jan 25 14:37:09 2018	1516891029	0	45	46	45
Thu Jan 25 14:37:14 2018	1516891034	0	45	46	45
Thu Jan 25 14:37:25 2018	1516891045	0	45	46	45
Thu Jan 25 14:37:09 2018	1516891029	0	46	46	45
Thu Jan 25 14:37:22 2018	1516891042	0	46	46	46
Thu Jan 25 14:37:13 2018	1516891033	0	46	46	46
Thu Jan 25 14:37:05 2018	1516891025	0	46	46	46
Thu Jan 25 14:37:05 2018	1516891025	0	46	46	46
Thu Jan 25 14:37:05 2018	1516891025	0	46	46	46
Thu Jan 25 14:37:15 2018	1516891035	0	46	46	46
Thu Jan 25 14:37:21 2018	1516891041	6	41	47	41
Thu Jan 25 14:37:09 2018	1516891029	0	46	47	46
Thu Jan 25 14:37:12 2018	1516891032	0	47	47	46
Thu Jan 25 14:37:13 2018	1516891033	0	47	47	47
Thu Jan 25 14:37:18 2018	1516891038	0	47	47	47
Thu Jan 25 14:37:14 2018	1516891034	0	47	47	47
Thu Jan 25 14:37:19 2018	1516891039	0	47	47	47
Thu Jan 25 14:37:21 2018	1516891041	5	42	47	42
Thu Jan 25 14:37:09 2018	1516891029	0	47	47	47
Thu Jan 25 14:37:05 2018	1516891025	0	47	48	47
Thu Jan 25 14:37:17 2018	1516891037	1	47	48	47
Thu Jan 25 14:37:14 2018	1516891034	0	47	48	47
Thu Jan 25 14:37:18 2018	1516891038	0	47	48	47
Thu Jan 25 14:37:10 2018	1516891030	0	47	48	47
Thu Jan 25 14:37:19 2018	1516891039	1	47	48	47
Thu Jan 25 14:37:09 2018	1516891029	0	47	48	47
Thu Jan 25 14:37:25 2018	1516891045	0	47	48	47
Thu Jan 25 14:37:18 2018	1516891038	0	47	48	47
Thu Jan 25 14:37:08 2018	1516891028	0	48	48	47
Thu Jan 25 14:37:19 2018	1516891039	0	47	48	47
Thu Jan 25 14:37:08 2018	1516891028	0	48	48	47
Thu Jan 25 14:37:18 2018	1516891038	0	48	48	48
Thu Jan 25 14:37:14 2018	1516891034	0	48	48	48
Thu Jan 25 14:37:21 2018	1516891041	0	48	48	48
Thu Jan 25 14:37:19 2018	1516891039	1	48	48	48
Thu Jan 25 14:37:21 2018	1516891041	0	48	48	48
Thu Jan 25 14:37:21 2018	1516891041	0	48	48	48
Thu Jan 25 14:37:11 2018	1516891031	0	48	48	48
Thu Jan 25 14:37:21 2018	1516891041	5	43	48	43
Thu Jan 25 14:37:22 2018	1516891042	0	48	48	48
Thu Jan 25 14:37:19 2018	1516891039	1	48	48	48
Thu Jan 25 14:37:15 2018	1516891035	0	48	49	48
Thu Jan 25 14:37:06 2018	1516891026	0	48	49	48
Thu Jan 25 14:37:15 2018	1516891035	0	48	49	48
Thu Jan 25 14:37:19 2018	1516891039	1	48	49	48
Thu Jan 25 14:37:24 2018	1516891044	0	48	49	48
Thu Jan 25 14:37:18 2018	1516891038	1	48	49	32
Thu Jan 25 14:37:18 2018	1516891038	1	48	49	48
Thu Jan 25 14:37:25 2018	1516891045	0	48	49	48
Thu Jan 25 14:37:21 2018	1516891041	0	48	49	48
Thu Jan 25 14:37:24 2018	1516891044	0	48	49	48
Thu Jan 25 14:37:16 2018	1516891036	0	48	49	48
Thu Jan 25 14:37:10 2018	1516891030	0	48	49	48
Thu Jan 25 14:37:14 2018	1516891034	0	48	49	48
Thu Jan 25 14:37:22 2018	1516891042	0	48	49	48
Thu Jan 25 14:37:21 2018	1516891041	0	49	49	48
Thu Jan 25 14:37:14 2018	1516891034	0	49	49	48
Thu Jan 25 14:37:10 2018	1516891030	0	49	49	49
Thu Jan 25 14:37:14 2018	1516891034	0	49	49	49
Thu Jan 25 14:37:08 2018	1516891028	0	49	49	49
Thu Jan 25 14:37:22 2018	1516891042	0	49	49	48
Thu Jan 25 14:37:08 2018	1516891028	0	49	49	49
Thu Jan 25 14:37:18 2018	1516891038	1	48	49	48
Thu Jan 25 14:37:18 2018	1516891038	1	49	49	49
Thu Jan 25 14:37:21 2018	1516891041	1	49	49	49
Thu Jan 25 14:37:10 2018	1516891030	0	49	49	49
Thu Jan 25 14:37:13 2018	1516891033	0	49	49	49
Thu Jan 25 14:37:10 2018	1516891030	0	49	50	15
Thu Jan 25 14:37:16 2018	1516891036	0	49	50	49
Thu Jan 25 14:37:14 2018	1516891034	0	49	50	49
Thu Jan 25 14:37:06 2018	1516891026	0	50	50	49
Thu Jan 25 14:37:19 2018	1516891039	1	49	50	49
Thu Jan 25 14:37:08 2018	1516891028	0	50	50	50
Thu Jan 25 14:37:18 2018	1516891038	0	50	50	50
Thu Jan 25 14:37:16 2018	1516891036	0	50	50	50
Thu Jan 25 14:37:06 2018	1516891026	0	50	50	50
Thu Jan 25 14:37:21 2018	1516891041	0	50	50	50
Thu Jan 25 14:37:19 2018	1516891039	0	50	50	50
Thu Jan 25 14:37:09 2018	1516891029	0	50	50	50
Thu Jan 25 14:37:19 2018	1516891039	0	50	50	50
Thu Jan 25 14:37:16 2018	1516891036	1	50	50	50
Thu Jan 25 14:37:08 2018	1516891028	0	50	50	50
Thu Jan 25 14:37:08 2018	1516891028	1	50	50	50
Thu Jan 25 14:37:21 2018	1516891041	0	50	50	50
Thu Jan 25 14:37:08 2018	1516891028	1	50	50	50
Thu Jan 25 14:37:08 2018	1516891028	0	50	51	50
Thu Jan 25 14:37:16 2018	1516891036	1	50	51	50
Thu Jan 25 14:37:08 2018	1516891028	1	50	51	50
Thu Jan 25 14:37:18 2018	1516891038	0	50	51	50
Thu Jan 25 14:37:25 2018	1516891045	0	50	51	50
Thu Jan 25 14:37:15 2018	1516891035	1	50	51	50
Thu Jan 25 14:37:25 2018	1516891045	0	50	51	50
Thu Jan 25 14:37:19 2018	1516891039	1	50	51	50
Thu Jan 25 14:37:15 2018	1516891035	0	51	51	50
Thu Jan 25 14:37:16 2018	1516891036	0	51	51	51
Thu Jan 25 14:37:14 2018	1516891034	0	51	51	51
Thu Jan 25 14:37:14 2018	1516891034	0	51	51	51
Thu Jan 25 14:37:10 2018	1516891030	0	51	51	51
Thu Jan 25 14:37:14 2018	1516891034	0	51	51	51
Thu Jan 25 14:37:14 2018	1516891034	0	51	51	51
Thu Jan 25 14:37:07 2018	1516891027	0	51	51	51
Thu Jan 25 14:37:10 2018	1516891030	0	51	52	51
Thu Jan 25 14:37:16 2018	1516891036	0	51	52	51
Thu Jan 25 14:37:15 2018	1516891035	0	52	52	52
Thu Jan 25 14:37:20 2018	1516891040	0	52	52	52
Thu Jan 25 14:37:13 2018	1516891033	0	52	52	52
Thu Jan 25 14:37:21 2018	1516891041	0	52	52	52
Thu Jan 25 14:37:18 2018	1516891038	0	52	52	52
Thu Jan 25 14:37:21 2018	1516891041	0	52	52	52
Thu Jan 25 14:37:07 2018	1516891027	0	52	52	52
Thu Jan 25 14:37:23 2018	1516891043	0	52	52	52
Thu Jan 25 14:37:13 2018	1516891033	0	52	53	52
Thu Jan 25 14:37:05 2018	1516891025	0	52	53	52
Thu Jan 25 14:37:19 2018	1516891039	0	53	53	52
Thu Jan 25 14:37:05 2018	1516891025	0	53	53	52
Thu Jan 25 14:37:10 2018	1516891030	0	53	53	53
Thu Jan 25 14:37:14 2018	1516891034	0	53	53	53
Thu Jan 25 14:37:07 2018	1516891027	0	53	53	53
Thu Jan 25 14:37:26 2018	1516891046	0	53	53	53
Thu Jan 25 14:37:17 2018	1516891037	0	53	53	53
Thu Jan 25 14:37:07 2018	1516891027	1	53	53	52
Thu Jan 25 14:37:07 2018	1516891027	1	53	53	52
Thu Jan 25 14:37:07 2018	1516891027	1	52	53	52
Thu Jan 25 14:37:19 2018	1516891039	0	53	53	53
Thu Jan 25 14:37:22 2018	1516891042	0	53	53	53
Thu Jan 25 14:37:07 2018	1516891027	0	53	53	53
Thu Jan 25 14:37:07 2018	1516891027	1	53	53	53
Thu Jan 25 14:37:07 2018	1516891027	0	53	53	53
Thu Jan 25 14:37:19 2018	1516891039	0	53	53	53
Thu Jan 25 14:37:19 2018	1516891039	0	53	53	53
Thu Jan 25 14:37:17 2018	1516891037	0	53	53	53
Thu Jan 25 14:37:22 2018	1516891042	0	53	54	53
Thu Jan 25 14:37:26 2018	1516891046	0	53	54	53
Thu Jan 25 14:37:17 2018	1516891037	1	53	54	53
Thu Jan 25 14:37:21 2018	1516891041	0	53	54	53
Thu Jan 25 14:37:12 2018	1516891032	0	53	54	53
Thu Jan 25 14:37:22 2018	1516891042	0	54	54	53
Thu Jan 25 14:37:25 2018	1516891045	0	53	54	53
Thu Jan 25 14:37:12 2018	1516891032	0	54	54	53
Thu Jan 25 14:37:21 2018	1516891041	0	54	54	53
Thu Jan 25 14:37:22 2018	1516891042	1	53	54	53
Thu Jan 25 14:37:22 2018	1516891042	0	54	54	54
Thu Jan 25 14:37:22 2018	1516891042	0	54	54	53
Thu Jan 25 14:37:12 2018	1516891032	0	54	54	54
Thu Jan 25 14:37:22 2018	1516891042	0	54	54	54
Thu Jan 25 14:37:22 2018	1516891042	0	54	54	54
Thu Jan 25 14:37:24 2018	1516891044	0	54	54	54
Thu Jan 25 14:37:17 2018	1516891037	0	54	54	54
Thu Jan 25 14:37:21 2018	1516891041	0	54	54	54
Thu Jan 25 14:37:19 2018	1516891039	0	54	54	54
Thu Jan 25 14:37:19 2018	1516891039	4	50	54	50
Thu Jan 25 14:37:22 2018	1516891042	1	54	54	54
Thu Jan 25 14:37:07 2018	1516891027	0	54	54	54
Thu Jan 25 14:37:15 2018	1516891035	0	54	54	54
Thu Jan 25 14:37:06 2018	1516891026	0	54	54	54
Thu Jan 25 14:37:21 2018	1516891041	0	54	54	54
Thu Jan 25 14:37:20 2018	1516891040	0	54	54	54
Thu Jan 25 14:37:21 2018	1516891041	0	54	54	54
Thu Jan 25 14:37:21 2018	1516891041	0	54	54	54
Thu Jan 25 14:37:20 2018	1516891040	0	54	54	54
Thu Jan 25 14:37:08 2018	1516891028	1	54	55	54
Thu Jan 25 14:37:19 2018	1516891039	0	54	55	54
Thu Jan 25 14:37:08 2018	1516891028	1	54	55	54
Thu Jan 25 14:37:06 2018	1516891026	0	54	55	54
Thu Jan 25 14:37:19 2018	1516891039	7	48	55	47
Thu Jan 25 14:37:20 2018	1516891040	0	54	55	54
Thu Jan 25 14:37:19 2018	1516891039	7	48	55	48
Thu Jan 25 14:37:06 2018	1516891026	0	54	55	54
Thu Jan 25 14:37:18 2018	1516891038	0	54	55	54
Thu Jan 25 14:37:08 2018	1516891028	1	54	55	54
Thu Jan 25 14:37:16 2018	1516891036	0	55	55	54
Thu Jan 25 14:37:16 2018	1516891036	1	54	55	54
Thu Jan 25 14:37:17 2018	1516891037	0	55	55	55
Thu Jan 25 14:37:15 2018	1516891035	1	54	55	54
Thu Jan 25 14:37:08 2018	1516891028	0	55	55	54
Thu Jan 25 14:37:15 2018	1516891035	1	54	55	54
Thu Jan 25 14:37:16 2018	1516891036	1	54	55	54
Thu Jan 25 14:37:08 2018	1516891028	0	55	55	55
Thu Jan 25 14:37:16 2018	1516891036	1	54	55	54
Thu Jan 25 14:37:08 2018	1516891028	1	54	55	54
Thu Jan 25 14:37:16 2018	1516891036	0	55	55	55
Thu Jan 25 14:37:17 2018	1516891037	0	55	55	55
Thu Jan 25 14:37:08 2018	1516891028	1	55	55	54
Thu Jan 25 14:37:16 2018	1516891036	1	55	55	55
Thu Jan 25 14:37:08 2018	1516891028	0	55	55	55
Thu Jan 25 14:37:19 2018	1516891039	1	55	55	55
Thu Jan 25 14:37:15 2018	1516891035	0	55	55	55
Thu Jan 25 14:37:16 2018	1516891036	0	55	55	55
Thu Jan 25 14:37:08 2018	1516891028	0	55	55	55
Thu Jan 25 14:37:19 2018	1516891039	1	55	55	55
Thu Jan 25 14:37:09 2018	1516891029	0	55	55	55
Thu Jan 25 14:37:08 2018	1516891028	0	55	55	55
Thu Jan 25 14:37:16 2018	1516891036	1	55	55	55
Thu Jan 25 14:37:26 2018	1516891046	0	55	55	55
Thu Jan 25 14:37:16 2018	1516891036	0	55	55	55
Thu Jan 25 14:37:18 2018	1516891038	0	55	55	55
Thu Jan 25 14:37:22 2018	1516891042	0	55	55	55
Thu Jan 25 14:37:16 2018	1516891036	0	55	55	55
Thu Jan 25 14:37:18 2018	1516891038	0	55	55	55
Thu Jan 25 14:37:15 2018	1516891035	0	55	55	55
Thu Jan 25 14:37:15 2018	1516891035	1	55	56	54
Thu Jan 25 14:37:25 2018	1516891045	0	55	56	55
Thu Jan 25 14:37:22 2018	1516891042	0	55	56	55
Thu Jan 25 14:37:13 2018	1516891033	0	55	56	55
Thu Jan 25 14:37:21 2018	1516891041	0	55	56	55
Thu Jan 25 14:37:19 2018	1516891039	5	50	56	50
Thu Jan 25 14:37:15 2018	1516891035	1	55	56	55
Thu Jan 25 14:37:25 2018	1516891045	0	56	56	55
Thu Jan 25 14:37:19 2018	1516891039	0	56	56	56
Thu Jan 25 14:37:10 2018	1516891030	0	56	56	56
Thu Jan 25 14:37:22 2018	1516891042	0	56	56	56
Thu Jan 25 14:37:14 2018	1516891034	0	56	56	56
Thu Jan 25 14:37:25 2018	1516891045	0	56	56	56
Thu Jan 25 14:37:12 2018	1516891032	0	56	56	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	56	56
Thu Jan 25 14:37:22 2018	1516891042	0	56	56	56
Thu Jan 25 14:37:12 2018	1516891032	0	56	56	56
Thu Jan 25 14:37:12 2018	1516891032	0	56	56	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	57	56
Thu Jan 25 14:37:16 2018	1516891036	1	56	57	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	57	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	57	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	57	56
Thu Jan 25 14:37:13 2018	1516891033	0	56	57	56
Thu Jan 25 14:37:20 2018	1516891040	0	57	57	56
Thu Jan 25 14:37:20 2018	1516891040	0	57	57	56
Thu Jan 25 14:37:12 2018	1516891032	0	57	57	57
Thu Jan 25 14:37:20 2018	1516891040	0	57	57	57
Thu Jan 25 14:37:09 2018	1516891029	1	56	57	56
Thu Jan 25 14:37:08 2018	1516891028	0	57	57	56
Thu Jan 25 14:37:08 2018	1516891028	0	57	57	56
Thu Jan 25 14:37:20 2018	1516891040	0	57	57	56
Thu Jan 25 14:37:08 2018	1516891028	0	57	57	57
Thu Jan 25 14:37:22 2018	1516891042	0	57	57	56
Thu Jan 25 14:37:08 2018	1516891028	0	57	57	56
Thu Jan 25 14:37:17 2018	1516891037	0	57	57	57
Thu Jan 25 14:37:20 2018	1516891040	0	57	57	56
Thu Jan 25 14:37:08 2018	1516891028	0	57	57	57
Thu Jan 25 14:37:19 2018	1516891039	0	57	57	57
Thu Jan 25 14:37:18 2018	1516891038	0	57	57	57
Thu Jan 25 14:37:14 2018	1516891034	0	57	57	57
Thu Jan 25 14:37:21 2018	1516891041	0	57	58	57
Thu Jan 25 14:37:20 2018	1516891040	1	57	58	57
Thu Jan 25 14:37:21 2018	1516891041	0	57	58	57
Thu Jan 25 14:37:21 2018	1516891041	0	57	58	57
Thu Jan 25 14:37:20 2018	1516891040	0	57	58	57
Thu Jan 25 14:37:21 2018	1516891041	0	58	58	57
Thu Jan 25 14:37:25 2018	1516891045	0	58	58	58
Thu Jan 25 14:37:15 2018	1516891035	0	58	58	58
Thu Jan 25 14:37:20 2018	1516891040	0	58	58	58
Thu Jan 25 14:37:15 2018	1516891035	0	58	58	58
Thu Jan 25 14:37:17 2018	1516891037	0	58	58	58
Thu Jan 25 14:37:17 2018	1516891037	0	58	58	58
Thu Jan 25 14:37:14 2018	1516891034	0	58	58	58
Thu Jan 25 14:37:10 2018	1516891030	0	58	58	58
Thu Jan 25 14:37:18 2018	1516891038	0	58	58	58
Thu Jan 25 14:37:19 2018	1516891039	0	58	58	58
Thu Jan 25 14:37:17 2018	1516891037	0	58	58	58
Thu Jan 25 14:37:16 2018	1516891036	0	58	58	58
Thu Jan 25 14:37:20 2018	1516891040	0	58	58	58
Thu Jan 25 14:37:18 2018	1516891038	0	58	58	58
Thu Jan 25 14:37:19 2018	1516891039	0	58	59	58
Thu Jan 25 14:37:22 2018	1516891042	0	58	59	58
Thu Jan 25 14:37:19 2018	1516891039	1	58	59	58
Thu Jan 25 14:37:06 2018	1516891026	0	58	59	58
Thu Jan 25 14:37:06 2018	1516891026	0	58	59	58
Thu Jan 25 14:37:21 2018	1516891041	0	58	59	58
Thu Jan 25 14:37:19 2018	1516891039	1	58	59	58
Thu Jan 25 14:37:19 2018	1516891039	1	58	59	58
Thu Jan 25 14:37:21 2018	1516891041	0	59	59	58
Thu Jan 25 14:37:07 2018	1516891027	0	59	59	59
Thu Jan 25 14:37:23 2018	1516891043	0	59	59	59
Thu Jan 25 14:37:19 2018	1516891039	1	58	59	58
Thu Jan 25 14:37:20 2018	1516891040	0	59	59	59
Thu Jan 25 14:37:06 2018	1516891026	0	59	59	59
Thu Jan 25 14:37:18 2018	1516891038	0	59	59	59
Thu Jan 25 14:37:06 2018	1516891026	0	59	59	59
Thu Jan 25 14:37:22 2018	1516891042	0	59	59	59
Thu Jan 25 14:37:06 2018	1516891026	0	59	59	59
Thu Jan 25 14:37:11 2018	1516891031	0	59	59	59
Thu Jan 25 14:37:12 2018	1516891032	0	59	59	59
Thu Jan 25 14:37:24 2018	1516891044	0	59	59	59
Thu Jan 25 14:37:15 2018	1516891035	0	59	59	59
Thu Jan 25 14:37:12 2018	1516891032	0	59	59	59
Thu Jan 25 14:37:16 2018	1516891036	0	59	59	59
Thu Jan 25 14:37:15 2018	1516891035	0	59	59	59
Thu Jan 25 14:37:09 2018	1516891029	0	59	60	59
Thu Jan 25 14:37:18 2018	1516891038	0	59	60	59
Thu Jan 25 14:37:09 2018	1516891029	0	59	60	59
Thu Jan 25 14:37:09 2018	1516891029	1	59	60	59
Thu Jan 25 14:37:08 2018	1516891028	0	59	60	59
Thu Jan 25 14:37:25 2018	1516891045	0	59	60	59
Thu Jan 25 14:37:18 2018	1516891038	1	59	60	59
Thu Jan 25 14:37:08 2018	1516891028	0	59	60	59
Thu Jan 25 14:37:18 2018	1516891038	1	59	60	59
Thu Jan 25 14:37:05 2018	1516891025	0	59	60	59
Thu Jan 25 14:37:07 2018	1516891027	0	59	60	59
Thu Jan 25 14:37:07 2018	1516891027	0	60	60	60
Thu Jan 25 14:37:19 2018	1516891039	0	60	60	60
Thu Jan 25 14:37:09 2018	1516891029	0	60	60	60
Thu Jan 25 14:37:21 2018	1516891041	0	60	60	60
Thu Jan 25 14:37:21 2018	1516891041	0	60	60	60
Thu Jan 25 14:37:16 2018	1516891036	0	60	60	60
Thu Jan 25 14:37:08 2018	1516891028	0	60	60	60
Thu Jan 25 14:37:16 2018	1516891036	0	60	60	60
Thu Jan 25 14:37:16 2018	1516891036	0	60	60	60
Thu Jan 25 14:37:16 2018	1516891036	0	60	60	60
Thu Jan 25 14:37:20 2018	1516891040	0	60	60	60
Thu Jan 25 14:37:21 2018	1516891041	1	60	60	60
Thu Jan 25 14:37:25 2018	1516891045	0	60	60	60
