starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:49:30 2018	1516891770	0	9	10	9
Thu Jan 25 14:49:32 2018	1516891772	0	9	10	9
Thu Jan 25 14:49:34 2018	1516891774	0	9	10	9
Thu Jan 25 14:49:34 2018	1516891774	0	9	10	9
Thu Jan 25 14:49:34 2018	1516891774	0	10	10	9
Thu Jan 25 14:49:32 2018	1516891772	0	9	10	9
Thu Jan 25 14:49:35 2018	1516891775	0	10	10	10
Thu Jan 25 14:49:34 2018	1516891774	0	10	10	10
Thu Jan 25 14:49:34 2018	1516891774	0	10	10	10
Thu Jan 25 14:49:35 2018	1516891775	0	10	10	10
Thu Jan 25 14:49:32 2018	1516891772	0	10	10	9
Thu Jan 25 14:49:35 2018	1516891775	0	10	10	10
Thu Jan 25 14:49:35 2018	1516891775	0	10	10	10
Thu Jan 25 14:49:35 2018	1516891775	0	10	10	10
Thu Jan 25 14:49:33 2018	1516891773	0	10	11	10
Thu Jan 25 14:49:32 2018	1516891772	0	10	11	10
Thu Jan 25 14:49:34 2018	1516891774	0	10	11	10
Thu Jan 25 14:49:34 2018	1516891774	0	11	11	10
Thu Jan 25 14:49:32 2018	1516891772	0	10	11	10
Thu Jan 25 14:49:35 2018	1516891775	0	11	11	10
Thu Jan 25 14:49:34 2018	1516891774	0	11	11	10
Thu Jan 25 14:49:32 2018	1516891772	0	11	11	10
Thu Jan 25 14:49:30 2018	1516891770	1	10	11	10
Thu Jan 25 14:49:33 2018	1516891773	0	11	11	11
Thu Jan 25 14:49:32 2018	1516891772	0	11	11	11
Thu Jan 25 14:49:32 2018	1516891772	0	11	11	11
Thu Jan 25 14:49:33 2018	1516891773	1	11	11	11
Thu Jan 25 14:49:34 2018	1516891774	0	11	11	11
Thu Jan 25 14:49:34 2018	1516891774	0	11	12	11
Thu Jan 25 14:49:31 2018	1516891771	0	11	12	11
Thu Jan 25 14:49:32 2018	1516891772	0	11	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	11	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	11	12	11
Thu Jan 25 14:49:37 2018	1516891777	0	12	12	11
Thu Jan 25 14:49:32 2018	1516891772	1	11	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	11
Thu Jan 25 14:49:36 2018	1516891776	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:33 2018	1516891773	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:33 2018	1516891773	0	12	12	12
Thu Jan 25 14:49:37 2018	1516891777	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	12
Thu Jan 25 14:49:37 2018	1516891777	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	1	12	12	11
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	1	12	12	11
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:37 2018	1516891777	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	12	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	12	12
Thu Jan 25 14:49:31 2018	1516891771	0	12	12	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	13	12
Thu Jan 25 14:49:33 2018	1516891773	0	12	13	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	13	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	12	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	12	13	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	13	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	12	13	12
Thu Jan 25 14:49:30 2018	1516891770	0	12	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	12	13	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	13	12
Thu Jan 25 14:49:32 2018	1516891772	0	12	13	12
Thu Jan 25 14:49:34 2018	1516891774	0	12	13	12
Thu Jan 25 14:49:36 2018	1516891776	0	12	13	12
Thu Jan 25 14:49:32 2018	1516891772	0	13	13	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	12
Thu Jan 25 14:49:30 2018	1516891770	0	13	13	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	12
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	13
Thu Jan 25 14:49:34 2018	1516891774	0	13	13	13
Thu Jan 25 14:49:37 2018	1516891777	0	13	13	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	13	12
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	12
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	12
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	13	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	13	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	13	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	13	13
Thu Jan 25 14:49:34 2018	1516891774	0	13	13	13
Thu Jan 25 14:49:37 2018	1516891777	0	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:33 2018	1516891773	1	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:36 2018	1516891776	1	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:33 2018	1516891773	0	13	14	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	14	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	14	14	13
Thu Jan 25 14:49:36 2018	1516891776	0	13	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:36 2018	1516891776	0	14	14	13
Thu Jan 25 14:49:33 2018	1516891773	0	14	14	13
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	13	14	13
Thu Jan 25 14:49:38 2018	1516891778	0	13	14	13
Thu Jan 25 14:49:35 2018	1516891775	0	14	14	14
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	14
Thu Jan 25 14:49:33 2018	1516891773	1	13	14	13
Thu Jan 25 14:49:36 2018	1516891776	0	14	14	14
Thu Jan 25 14:49:31 2018	1516891771	0	14	14	14
Thu Jan 25 14:49:34 2018	1516891774	0	14	14	13
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:34 2018	1516891774	0	14	14	14
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	13
Thu Jan 25 14:49:31 2018	1516891771	0	14	14	13
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	14
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	14
Thu Jan 25 14:49:37 2018	1516891777	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	13
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:35 2018	1516891775	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:36 2018	1516891776	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	13
Thu Jan 25 14:49:33 2018	1516891773	0	14	14	13
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	12
Thu Jan 25 14:49:38 2018	1516891778	1	14	14	13
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	13
Thu Jan 25 14:49:35 2018	1516891775	0	14	14	14
Thu Jan 25 14:49:33 2018	1516891773	1	14	14	13
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	14	14
Thu Jan 25 14:49:31 2018	1516891771	0	14	14	14
Thu Jan 25 14:49:36 2018	1516891776	0	14	14	14
Thu Jan 25 14:49:30 2018	1516891770	1	14	14	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	14	14
Thu Jan 25 14:49:35 2018	1516891775	0	14	14	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	14	14
Thu Jan 25 14:49:37 2018	1516891777	0	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	1	13	15	13
Thu Jan 25 14:49:38 2018	1516891778	0	14	15	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	15	14
Thu Jan 25 14:49:33 2018	1516891773	0	14	15	14
Thu Jan 25 14:49:33 2018	1516891773	0	14	15	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	15	14
Thu Jan 25 14:49:32 2018	1516891772	1	14	15	14
Thu Jan 25 14:49:32 2018	1516891772	0	14	15	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	15	14
Thu Jan 25 14:49:36 2018	1516891776	0	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	15	14
Thu Jan 25 14:49:35 2018	1516891775	0	14	15	14
Thu Jan 25 14:49:34 2018	1516891774	1	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	14	15	14
Thu Jan 25 14:49:35 2018	1516891775	0	14	15	14
Thu Jan 25 14:49:34 2018	1516891774	0	14	15	14
Thu Jan 25 14:49:35 2018	1516891775	0	14	15	14
Thu Jan 25 14:49:37 2018	1516891777	0	15	15	14
Thu Jan 25 14:49:33 2018	1516891773	0	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	1	14	15	14
Thu Jan 25 14:49:36 2018	1516891776	0	14	15	14
Thu Jan 25 14:49:30 2018	1516891770	0	14	15	14
Thu Jan 25 14:49:37 2018	1516891777	0	15	15	14
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	14
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	15	15	14
Thu Jan 25 14:49:33 2018	1516891773	0	15	15	14
Thu Jan 25 14:49:30 2018	1516891770	0	15	15	14
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	14
Thu Jan 25 14:49:34 2018	1516891774	1	14	15	14
Thu Jan 25 14:49:38 2018	1516891778	0	15	15	14
Thu Jan 25 14:49:33 2018	1516891773	0	15	15	13
Thu Jan 25 14:49:30 2018	1516891770	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:33 2018	1516891773	1	15	15	14
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	15	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	15	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:34 2018	1516891774	1	15	15	14
Thu Jan 25 14:49:31 2018	1516891771	0	15	15	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	15	15
Thu Jan 25 14:49:36 2018	1516891776	0	15	15	15
Thu Jan 25 14:49:34 2018	1516891774	0	15	15	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:31 2018	1516891771	0	15	16	15
Thu Jan 25 14:49:31 2018	1516891771	0	15	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:37 2018	1516891777	0	15	16	15
Thu Jan 25 14:49:34 2018	1516891774	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	16	15
Thu Jan 25 14:49:36 2018	1516891776	0	15	16	15
Thu Jan 25 14:49:37 2018	1516891777	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	15	16	15
Thu Jan 25 14:49:37 2018	1516891777	0	15	16	15
Thu Jan 25 14:49:36 2018	1516891776	0	15	16	15
Thu Jan 25 14:49:35 2018	1516891775	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	15
Thu Jan 25 14:49:34 2018	1516891774	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	15
Thu Jan 25 14:49:34 2018	1516891774	0	15	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	16
Thu Jan 25 14:49:36 2018	1516891776	0	16	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	15
Thu Jan 25 14:49:34 2018	1516891774	0	16	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	16
Thu Jan 25 14:49:32 2018	1516891772	0	15	16	15
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	15
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	15
Thu Jan 25 14:49:34 2018	1516891774	0	16	16	15
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	15
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	15
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	16
Thu Jan 25 14:49:34 2018	1516891774	0	16	16	15
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	15
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	1	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	16	16
Thu Jan 25 14:49:30 2018	1516891770	1	15	16	15
Thu Jan 25 14:49:30 2018	1516891770	1	15	16	15
Thu Jan 25 14:49:36 2018	1516891776	0	16	16	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	16	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	16	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	1	16	17	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	17	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	17	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	1	16	17	16
Thu Jan 25 14:49:37 2018	1516891777	0	16	17	16
Thu Jan 25 14:49:32 2018	1516891772	1	16	17	15
Thu Jan 25 14:49:37 2018	1516891777	0	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	17	16
Thu Jan 25 14:49:32 2018	1516891772	1	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	16
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	0	17	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	16
Thu Jan 25 14:49:32 2018	1516891772	0	16	17	16
Thu Jan 25 14:49:32 2018	1516891772	1	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	0	16	17	16
Thu Jan 25 14:49:30 2018	1516891770	1	16	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:37 2018	1516891777	0	17	17	16
Thu Jan 25 14:49:35 2018	1516891775	0	16	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	16
Thu Jan 25 14:49:37 2018	1516891777	0	17	17	16
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:31 2018	1516891771	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:37 2018	1516891777	0	17	17	16
Thu Jan 25 14:49:36 2018	1516891776	0	17	17	17
Thu Jan 25 14:49:35 2018	1516891775	0	17	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	16
Thu Jan 25 14:49:38 2018	1516891778	0	17	17	17
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	17
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	16
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	17
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	17
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:35 2018	1516891775	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:36 2018	1516891776	0	17	17	17
Thu Jan 25 14:49:38 2018	1516891778	1	17	17	16
Thu Jan 25 14:49:38 2018	1516891778	0	17	17	17
Thu Jan 25 14:49:31 2018	1516891771	0	17	17	17
Thu Jan 25 14:49:37 2018	1516891777	0	17	17	17
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:38 2018	1516891778	1	17	17	16
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:33 2018	1516891773	0	17	17	17
Thu Jan 25 14:49:36 2018	1516891776	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	16
Thu Jan 25 14:49:37 2018	1516891777	0	17	17	17
Thu Jan 25 14:49:32 2018	1516891772	0	17	17	17
Thu Jan 25 14:49:34 2018	1516891774	0	17	17	16
