starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 27 17:48:57 2018	1517075337	1	55	56	55
Sat Jan 27 17:48:58 2018	1517075338	0	55	56	55
Sat Jan 27 17:48:58 2018	1517075338	0	55	56	55
Sat Jan 27 17:48:48 2018	1517075328	0	55	56	55
Sat Jan 27 17:48:57 2018	1517075337	0	56	56	56
Sat Jan 27 17:48:52 2018	1517075332	0	55	56	55
Sat Jan 27 17:48:51 2018	1517075331	0	56	56	55
Sat Jan 27 17:48:50 2018	1517075330	0	56	56	56
Sat Jan 27 17:48:48 2018	1517075328	0	56	56	56
Sat Jan 27 17:48:55 2018	1517075335	0	56	56	56
Sat Jan 27 17:48:56 2018	1517075336	0	55	56	55
Sat Jan 27 17:48:58 2018	1517075338	0	56	56	55
Sat Jan 27 17:48:49 2018	1517075329	0	56	56	56
Sat Jan 27 17:48:51 2018	1517075331	1	55	56	55
Sat Jan 27 17:48:52 2018	1517075332	0	56	56	55
Sat Jan 27 17:48:52 2018	1517075332	1	55	56	55
Sat Jan 27 17:48:57 2018	1517075337	1	55	56	55
Sat Jan 27 17:48:58 2018	1517075338	0	56	56	56
Sat Jan 27 17:48:57 2018	1517075337	1	55	56	55
